book,chapter,verse,bororo_text,has_unusual_char
Mateus,22,46,Ia emagokare ia pubiji ia pubiji. Nowu inodu piji pugejere icare ekidakare tumagowo ji pugeje,False
Mateus,23,1,"Jesus ure turodo pai nowu boe makarewuge mare nowu ture joruduwadowuge ewugeje, dukejere akore",False
Mateus,23,2,"Escribadoge, fariseudoge ere tumugudo Moisés muga keje tuwo boe eroiagudu kogado du bogai",False
Mateus,23,3,"Tarodo nono ewadaru jamedu reore; mare taro kaba nono ero magadu reore; mare paga karega, emagore mare erokare ino",False
Mateus,23,4,"Ere boe motudureu udo turugadu tuwo bu ime eporu keje, mare emagerema etaidukare tuwo tugera amagadudo nowu motudureboeji",False
Mateus,23,5,"Ere turodo tagodo boe eeruduwo du bogai, ere aroia arudugodureu kuru kurureu bu tuwugeje ia raire, ia boa kurire tugajeje",False
Mateus,23,6,"Etaidure boe emuga boetojiwuji boe enogwage keje, Sinagoga keje jamedu",False
Mateus,23,7,Etaidure boewo tugurido pudui ba oiagi. Etaidure boe egowo tugimejeraie ure pudumi,False
Mateus,23,8,"Mare tagi, tagaba boe egodo tugimejeraie ure tagi; mare paga karega, tagimejerare mito tu je; tamanamage, tawiemagenure puje",False
Mateus,23,9,"Tagaba taomagedo iaboece iaboece woe moto keje, mare paga karega, taore mito tu je: cewu mugure baru tadawu",False
Mateus,23,10,"Jamedu, tagaba boe egodo tugimejeraie ure tagi, mare paga karega, tagimejerare mito tu je, dure Cristo rema",False
Mateus,23,11,"Cewu kurire tadodawu, romode duku tumedage ekuda",False
Mateus,23,12,"Cewu ure tuwiegatoridowu, kurimode tumedage ekori",False
Mateus,23,13,"Escribadoge, fariseudoge, ro biadodureuge, tajeba pado tadogi. Tare baru tadawu boe pemegarewu baiporo mi ime etai, tagi rugadure tamodukare taremo to",False
Mateus,23,14,"Escribadoge, fariseudoge, ro biadodureuge, tajeba pado tadogi. Tagire tare ukoge okware pijiwuge enoroe akedudo, tai tagogwa kuridodu raicigodo taiaki dutabo, kodire awu taro mori pega kuricigomode tagai",False
Mateus,23,15,"Escribadoge, fariseudoge, ro biadodureuge, tajeba pado tadogi. Tare tagaiwodo moto ji, pobo maerewuji, tawo ia boe etaru tagai du bogai, dukejere tare jeonare joru jiwudo ema pobe tagori",False
Mateus,23,16,"Joku bokwarewuge etododaiwuge, tajeba pado tadogi. Tagagore: Iaboe emode togwa tugu Pao uwai ie tabo ma, nowu inodu boe karega, mare umode togwatugu Pao uwai tadaboe tabo ma, nowu akoinowu romode ino rugadu",False
Mateus,23,17,"Matadure turo towuge, joku bokwarewuge! Kode, kakoduwuba ema remawu: meriri ekureuna? iarema Pao uwai, koiare ure meriri ekureu motududo pudui du rema?",False
Mateus,23,18,"Tagagore jamedu: - Iaboe emode togwatugu altar ie tabo, nowu inodu boe karega, mare iaboe emode togwatugu ia mori padui keje dutabo ma, romode ino rugadu",False
Mateus,23,19,"Joku bokwarewuge! Kode, kakoduwuba emaremawu rema: boei mori makudu na? iarema altar koiare ure mori motududo pudui du rema?",False
Mateus,23,20,"Cewu ure togwatugu altar ie tabowu, jamedu unure togwatugu padure bukajejeboe jamedu boe tabo jamedu",False
Mateus,23,21,"Cewu ure togwatugu Pao uwai ie tabowu, unure togwatugu nowu mugure tadaboe ie tabo jamedu",False
Mateus,23,22,"Cewu ure togwatugu baru towu, unure togwatugu Pao muga kae, mugure kejeboeji jamedu",False
Mateus,23,23,"Escribadoge, fariseudoge, ro biadodureuge, tajeba pado tadogi. Tanure tawiapagado barigodureu bakaruji, mare tanure bakaru kurireu barigududo pudui du jire taro oino. Boe jetororewu, boe enogudureu, boe eroi tuwadaru jitudu, oinore taromode boetoji, mare takai nowu ia barigududo pudui dutabo",False
Mateus,23,24,"Kodure joku bokwarewuge etododaiwuge, tare migimigidoge ewarigu tagogwa piji, icarema tawo camelo remo rabodu",False
Mateus,23,25,"Escribadoge, fariseudoge, ro biadodureuge, tajeba pado tadogi. Tare ariarogu uporu kabi, tare prato uporu kabi, tagirema tagogorobadure tagiwogae tabo, tagarodudae tabo, tagogwarigodae tabo",False
Mateus,23,26,"Fariseu joku bokwarewu, aria, prato oto kabi boetoji duwo uporu kabidure jamedu",False
Mateus,23,27,"Escribadoge, fariseudoge, ro biadodureuge, tajeba padure tadogi. Tare nono bireboe eiaro uporu kigadu reore. Uporu moture mare toro tada korobadure boe era tabo, boe ewi tabo, boe padui pumekejedu boe tabo",False
Mateus,23,28,"Oinore tare jamedu. Tabemegarewu padure tu tawiri uporu keje boe eegai mare tadoda tagogorobadure tai boe pagadodudo tagi dutabo, tabegarewu tabo",False
Mateus,23,29,"Escribadoge, fariseudoge, ro biadodureuge, tajeba padure tadogi. Tare profetadoge eiari to, tare jetororewuge eiaro motudo",False
Mateus,23,30,"Tagagore: - Paeia tu paomage etonaji, pamodukare pagera rorogodudo profetadoge eku tabo nono ereore",False
Mateus,23,31,Nowu inodu tabo tanure tagogiegi tai tagaobiji tagagoi nowu ure biodo profetadoge eiwuge etoreie ure tagiduji,False
Mateus,23,32,"Kode, tagogorawo taomage ero reore dutabo",False
Mateus,23,33,Okorireu awague etore. Inoba taromode tawo taginorudo joru piji?,False
Mateus,23,34,"Tagado, imode profetadoge, joruduarewuge etarego tawogai. Tamode ewido. Tamode iage ewu i keje, tamode boe to iagei tago sinagoga keje. Tabadumode ewugeje jice woje jice woje bakurireu boe kao",False
Mateus,23,35,"Kodire bitodure paga tu jewu boe eku butumode tawugeje, paru padure Abel ku keje jii Barakia onaregedu iei Zacaria cedu kae, cewu tare bito Pao uwai, altar enoiei",False
Mateus,23,36,Boe jokodu jire inagomode oino tai: nowu boe pegarewu jamedu boe aregodumode awu boe etuwoboe oinowuto. Jesus mearudu kurii Jerusalém jitu,False
Mateus,23,37,"Dukejere Jesus akore: - Jerusalém tadawuge, Jerusalém tadawuge! Tagire tare profetadoge ewido, tagimogudure tori tabo cewu rojaidodure tagaewugei. Itaidu maeia iwo tado pui itabo, nono kogariga magai tore kugure eto pui cigodu kuda du reore, mare tagaidukare",False
Mateus,23,38,"Kode, ica, taeda bioromode tawogai",False
Mateus,23,39,"Mare paga karega, taerudumodukare ii pugeje jii tamagoi ii: Aregodure Pao ie tabowu akaru pemegawo! oino du kae",False
Mateus,24,1,"Jesus ure tuiebu Pao uwai piji, dukejere icare ure joruduwadowuge ere tuburedo ji, ere jorududo cewu bai kurireuge emoduji",False
Mateus,24,2,"Mare Jesus akore ei: - Taerudure awu baikurireugei. Boe jokodu jire inagomode oino tai: woe awu tori padumodukare puaogeje; boe jamedu boe pegadodumode. Boe ekori, boe etonai puidu",False
Mateus,24,3,"Dukejere kodure jii tui tumugudo ia torekodu iei Oliveira cedu aogeje du kae; nowu ure joruduwadowuge ekodure ae, ere tuburedo ji, icai tuiedui tuginoigodu apo dukeje, enoragodure ji, egore ji: - Inoba boemodedu kejeba awu inodu umode tudowuje? Inoba boemode ai akirimi dukeje, boe akedu keje?",False
Mateus,24,4,Dukejere Jesus akore: - Taerududo. Tagaba boedo taekuri pagado,False
Mateus,24,5,"Makarewuge etaregodumode tagoi: “Imire Cristore imi”, oino dutabo, dutabore emode makarewuge eekuri pagado",False
Mateus,24,6,"Tamearudumode boe erugodui puiduji. Tamearudu awadudo tai, nowu inodu ukawo tabagududo. Mare oto padumodukare roga",False
Mateus,24,7,"Boe eeda, moto padui boe ebodu, onagodumode pui, rugodumode puidu umode towadudo. Nowu inodu tonaji, boe eke boimode boei, jorubo pegarewu umode jamedu, boe pega kuricigomode makaguragarewu boe eeda joki",False
Mateus,24,8,"Nowu inodu jamedu boe, boe ekori paru reno",False
Mateus,24,9,"Icare tamagudumode boe pegarewu jamedu kai, tawidodumode, kodu kagirire iiwuge ekodu kagirimode tai ikie koia, moto jamedu boe joki",False
Mateus,24,10,"Makarewuge ewudumode, emode pu butudo, ekodu kagirimode pui jamedu",False
Mateus,24,11,"Emode profetadogedo pudumi paga tu je, dutabo emode makaguragarewuge eekuri pagado",False
Mateus,24,12,"Boe pegarewu umode taredo tao kae, dukoia makarewuge enogudu eiagudu biegamode tu je",False
Mateus,24,13,"Mare nowu inodu tabo, cewu ure tudo tuku pudui jii oto kaewuge emode cinorudo",False
Mateus,24,14,"Ica, Pao o boe pemegarewu jiwu bakaru maiwu kuodumode moto jamedu boe joki uwo turugadu boe jokoduie pudumidu reore boe eiamedu jekai. Nowu inodu keje, boe aregodumode todo pa kae. Boe ekori kuricigorewu",False
Mateus,24,15,"Jesus akore pugeje: - Taerudumode cewu profeta Daniel makore jiwu boe pegarewu ui tumugudo Pao uwai tada dukeje, makore awu bapera atugo jiwugere edo pawuje",False
Mateus,24,16,"Nowu inodu keje, mugure Judeia kejewuge eregodumode tori raireuto",False
Mateus,24,17,"Jeture bairaireuge etao gejewuge, ekaba turawuje tuwaito ia toroe boe bogai",False
Mateus,24,18,Rakojere toro boe tadawuge etu kaba bato tuwo tugeragu ia tugudae boeji,False
Mateus,24,19,"Cewu kuiarureu areme, nowu ure tore enogwagiridowuge nowu kodiboe keje, marenarumode emage",False
Mateus,24,20,"Tamagodo tabaru keje, nowu inodu ukawo tudowuje butao kao, biaku kao, sabadore jiwu meri ji ukawo jamedu",False
Mateus,24,21,"Mare paga karega, nowu kodiwu boe ecebae pegarewu kuricigomodedu boe eerudukare ji marigudu, boe etowujedu paru piji jii oino. Boe eerudumodukare inoduji pugeje",False
Mateus,24,22,"Nowu inodu umodukare tudowuje kuri je ma, boe emodukare cinorudo, mare pemegarewuge eigoia, inodu umode tudowuje kuri je rugadu",False
Mateus,24,23,"Nowu kodiwu kodi iage egomode tai: - Ema reo! Cristo reo! iarema: - Ema rice! Ma, tameartoru kaba",False
Mateus,24,24,"Mare paga karega, ia boe pegarewuge emode Cristodo pudumi paga tu je, emode profetadoge pagawugedo pudumi, du, emode turo kurireu towuje, tuwo makarewuge eekuri pagado, pemegarewuge jamedu, nowu inodu umode turugadu dukeje",False
Mateus,24,25,"Tamearudu awadudo tai, inure tawie ji, umode tudowujedu otodai",False
Mateus,24,26,"Kode, iaboe egomode: - Mato! Rakojere woje boe matadu tada. Mare tagaba tagorodo oino. Iarema egomode: - Rakojere jice tuwai keje. Mare tameartoru kaba",False
Mateus,24,27,"Mare paga karega, boe jeragudu magai meri rutu piji du urugu jomode boe jameduto jii meri butu kae, du reorere Imedu Onaregedu umode taregodu tabo",False
Mateus,24,28,Cewu iaboe bi padurewo keje pobureuge emode tudo pui. Imedu Onaregedu aregodumodedu,False
Mateus,24,29,"Kuri nowu boe ekori pegarewu akedumode dukeje, meri joku comode, ari urugudumodukare, kuiejedoge ewudumode baru piji, baru tadawu ro rakareboe ewudumode jamedu",False
Mateus,24,30,"Icare Imedu Onaregedu aregodumodedu kodiboe umode towadudo. Boe eiamedu boe emode tugera to tumororaji. Eerudumode baru pijiwu boetugu aogeje Imedu Onaregedu aregodui turugu kuricigorewu tabo, turo rakaguragarewu tabo duji",False
Mateus,24,31,Umode to tupadoge etarego togwa akoi meriri iworewu jitu tabo. Emode Pao Aroe Eimejera oge pemegarewuge edo tudo pui baru paru jamedu boe piji. Figueira i jiwu bakaru,False
Mateus,24,32,"Tawo boe pa awu inoduji, tagado ji kae: Awu figueira itura ricodu magai taru aka tabodu, ure tado boe pa butao oto puredugoduie ure duji",False
Mateus,24,33,"Du reorere taerudumode nowu inodu jamedu boe jitu kejere, taeruduwamode Imedu Onaregedu puredugoduie ure baiporo kae duji",False
Mateus,24,34,Boe jokodu jire inagomode oino tai: Oinowu boe ewimodukare awu inodu koda piji,False
Mateus,24,35,"Baru, moto, akedumode, mare iwadarurema, okwamodukare. Imedu Onaregedu aregodumode boe epagakai bogai dukeje",False
Mateus,24,36,"Jesus akore ei jamedu: Boe eeruduwakare nowu inodu umode tudowuje kejeboeji. Baru tadawu tupadoge eeruduwakare ji jamedu, mare tu Pao joruduware ji mito tu je",False
Mateus,24,37,"Nono cewu Noé rakoje kimo tabodu reore, du reorere Imedu Onaregedu aregodumodedu kodiboe umode",False
Mateus,24,38,"Cewu butao maemodedu otodai, brae enogwagere, ekudure, ere tugogedo, ere tuwiredo, jii Noé ui turemo ika kurireuto du kae",False
Mateus,24,39,"Ime ekare pawuje jii nowu butao maerewu aregodu kae, dukoia ure eiamedu reko. Du reorere Imedu Onaregedu umode tugirimi kejewu kodiboe umode",False
Mateus,24,40,"Ia ime emode pobe boe tada ma, metuia rekodumode piji, metuia mugumode",False
Mateus,24,41,"Aremei pobedu tumaragodae kejedu, boe emode tugeragu iarodoji, iarodo pijidodumode",False
Mateus,24,42,"Tamearudu awadudo tai, mare paga karega, taeruduwakare inoba boemodedu kejeba Tagimejera aregodumode",False
Mateus,24,43,"Taeruduwado awu inoduji: Ia boe etuo joruduwamode ia iwogu kigodureu aregodumoduie tuwai kae jiwu boecoji ma, oebatodumode tukawo udo tuwai rawuje",False
Mateus,24,44,"Kodire, tagi jamedu, tado tarugadu, mare paga karega, Imedu Onaregedu aregodumode tameardaekare jiwu kodiboe keje. Boe etugare pegarewu mare ia pemegarewu",False
Mateus,24,45,"Jesus akore jamedu: - Kode, kakoduwuba jetorogodumode tugumode turojiwu ia boe etugare, cewu tugimejerare jetudo ia tudugarege eidu tuwo enogwagedo togwagere tu tu jewo keje?",False
Mateus,24,46,Jiwo aidugirimode cewu boe etugare romode nono tugimejerai turoiagudu reore jii ui tugirimi du kae,False
Mateus,24,47,Boe jokodu jire inagomode oino tai: umode rakojedo toroe pemegarewu jamedu boe keje,False
Mateus,24,48,"Mare ia utugare pegarewu akomode tudada: 49”Ikimejera aregodumodukare kuri je” dutabore umode boe to tumedagei, okwagemode, kudumode ure kuru tugu jetu puduiwuge ebo ma,",False
Mateus,24,50,nowu utugare eimejera aregodumode upagakare tuwogai jiwu meri ji jepadumode taci je,False
Mateus,24,51,"Icare umode kado dogo dogo je, umode jebato ro biadodureuge ereore. Nono oragudureboemode, o akore do do do do do puiboe umode nono",False
Mateus,25,1,"Kode, baru tadawu boe pemegarewu umode nono nogware kugure ei ikera pudogidu reore, duwuge eridui mugumode tumedago apowu togi jorugu tabo du reore",False
Mateus,25,2,"Ure ikera awubodu reorewuge ekera kiarire, ikera awubodu reorewuge emedure tudada",False
Mateus,25,3,"Tui tugeragu jorugu ja jitu keje, nowu iera kiarireuge ekare jorugu kaguru reko pudabo",False
Mateus,25,4,Cewu ure todogido puduiwuge ere jorugu kaguru ja towuje jorugu kaguru tabo to joru ja bogai,False
Mateus,25,5,"Nowu eridure togiwu aregodukai kuri je dukoiare, nore kori butu onare eiamedu jokuto, boekarema, enudure rugadu",False
Mateus,25,6,"Mare boeco oia keje emearudure iaboe enoiogwariji: Inoie cewu uwiremodewu koduie jeto, kode toro togi",False
Mateus,25,7,Nowu nogware eiamedure ere tugera pemegado cewu to joruguji,False
Mateus,25,8,"Cewu iera kiarireuge egore cewu meture tudadawugei, egore: Ia tago jorugu kaguru maku cenai, ceno jorugu bitugodu",False
Mateus,25,9,"Nowu meture tudadawuge egore: Boro! Umodukare turugadu cenai, tagai jamedu; kodire tadudo ure akirodo tabowuge etae tawo ia aru tagai",False
Mateus,25,10,"U! Kode, etui bogai dukejere uwiredodumodewu aregodure. Cewu ure tudo turugadowuge ere turemo apo petamodewo kae, baiporo mitodure eperagajeje",False
Mateus,25,11,"Gu rakatorure icare cewu iage etaregodure, egore: Cegimejera, cegimejera, baiporo jado cenai",False
Mateus,25,12,Mare uwiredodureu akore: Boe rugadu jire inagore oino tai: ioruduwakare tai,False
Mateus,25,13,"Kode, tadugudo tai, taeruduwakare kakoduwu meri jiba, kakoduwu ia kodiboe jiba. Boe etugarege ei pobe ma jewu metuia bokwaredu",False
Mateus,25,14,"Jamedu, Pao o boe pemegarewu ure nono ia imedu ui tuduiagu ia toro du otodai, ure tudugarege eto pui, ure toroe maku etai",False
Mateus,25,15,"Ia mitodu ai ure diierodo ikera awubodure, ia ai ure udo pobe, ia ai ure udo mito, eeruduwa reore. Dukejere icare uture",False
Mateus,25,16,"Icare nowu ore ikera awubodureu ure akirodo kuri je, ure oroe oto tawuje gu todobiji ikera awubowuto pugeje",False
Mateus,25,17,"Du inodu reorere ore pobewu rore jamedu, ure ui pobedu oto tawuje gu iai pobe du kae pugeje",False
Mateus,25,18,"Mare cewu ore mito tu jewu uwaigodure mototo, ure cewu tugimejera o diiero biado mototo",False
Mateus,25,19,"Boe raicigore dukejere, cewu utugarege eimejera ure tugirimi, dukejere makore ei emaragodaemode du bogai",False
Mateus,25,20,"Cewu ore ikera awubodu reorewu ure tuburedo ji, ure jorududo ia ikera awubodu reorewu pugejewuji, akore: Ikimejera, ameartorure ii ikera awubodu reoreduji. Ica, ia ire ikeragu jiwu ikera awubodu reorewu pugejedu reo",False
Mateus,25,21,"Nowu imejera akore ji: Ema remawu itugare pemegarewunure aki, jetorogodureunure aki. Aedorogodure nowu biegarewu inodu tabo, kode imeartoru kurimode ai rugadu. Mato aegarewo akimejera apo",False
Mateus,25,22,"Dukejere, cewu ore pobe tu jewu ure tudaru gu ae, akore: Ikimejera, ameartorure ii pobe tu je duji. Ica, iage ei pobedu reo, dure ire itodudo gu pugeje",False
Mateus,25,23,"Imejera akore ji: Ema rugadu, itugare pemegarewu, jetororewu; aedorogodure nowu biega inodu tabo. Imeartoru kurimode ai. Mato, aegarewo akimejera apo",False
Mateus,25,24,"Du inodu rekodaji, cewu ore mito tu jewu aregodure, akore: Ikimejera, ioruduware apewuie rugadu duji, are akeragu boeji akai boe tugu dutabo, are akeragu boeji, akai a roto ja ja je dutabo",False
Mateus,25,25,"Kodire ipagudure, ire cewu are maku inaiwurogu mito tu jedu ire biado mototo. Emareo, awure aenare ji",False
Mateus,25,26,"Imejera akore ji: Itugare pegarewu, iera kiarireu, aeruduware ie ikeragu boeji, ikare boe tuguwo keje, ie ikeragu boeji ikare boe a roto ja ja jewo keje duji",False
Mateus,25,27,"Aia rumode ino diiero jetu diiero jeta keje, duma, ii ikirimi dukeje, nowu ino diiero makudumode inai ia padumode tu keje dutabo. Dukejere icare akore ia tudugaregei",False
Mateus,25,28,"Awu o diiero aru piji, maku cewu ore ikera pudogiduredu reorewu ai",False
Mateus,25,29,"Mare paga karega, cewu ore makarewu, ia makudumode ai pugeje, nowu inodu tabo, oroe kuricigomode. Mare cewu oroe bokwarewu, jamedu meardaere uie tu pudaboboe jitu arudumode piji jamedu",False
Mateus,25,30,"Awu itugare boe kimo jokodure jiwu, tamode barigu toro baawadu kae boecorewuto. Nono boe etoragudumode, boe eto akomode do do do do do pui nono. Jesus aregodumode tuwo tugogado boe eiamedu boei",False
Mateus,25,31,"Nowu dukodiwu keje, Imedu Onaregedu ui tugirimi tumedui turugu tada to tupadoge ebo dutabo dukeje, umode tumugudo tumuga pemegarewu keje, boe eimejerai pudumi dutabo",False
Mateus,25,32,"Moto padui boe ebodu jamedu boe emode tudo pui jokorai, umode boe etawuje pubiji nono cewu akure cabritodoge, akure ovelhadoge umagai etawuje pubiji du reore",False
Mateus,25,33,"Umode ovelhadoge enogwacedo tugana pemegerewu jaogwai, umode cabritodoge enogwacedo tugana koborewu jaogwai",False
Mateus,25,34,"Dukejere eimejera akomode oino okwacere tugana pemegarewu jaogwaiwugei: Mato, Ioga bataru pemegare jiwuge, taeduwo boe pemegarewu jetu otorogare tawogai jii boe parui towujedu kodiwu keje",False
Mateus,25,35,"Mare paga karega, ike boire ii, tare ikuno; pobo boire ii, tare ikududo; awararere imi, tare tageragu ii",False
Mateus,25,36,"Iwiri kedore, tare aroia tugu ii: ikogodure, tare tagado tu tu iwogai; iragojere baicorewu tada, tadure iwogai jamedu",False
Mateus,25,37,"Dukodi icare, nowu pemegarewuge enoragodumode ji, egomode: Cegimejera, inoba boere dukejeba ceerudure ake boi aiduji, dukodi cere akogwagedo? Inoba boere dukejeba ceerudure pobo boi aiduji dukejeba cere akududo?",False
Mateus,25,38,"Inoba boere dukejeba ceerudure awararei akiduji, dukejere cere cegeragu ai? Kakoduwu kejeba ceerudure awiri kedoji dukeje cere aroia tugu ai?",False
Mateus,25,39,"Inoba boere dukejeba ceerudure akogoduji, ceerudure amedui baicorewu tadaduji, dukejere cedure tu tu awogai?",False
Mateus,25,40,"Icare eimejera akomode: Boe jokodu jire imode boe awadudo tagai: Taroi tu tu oino awu iwiemage biegarewuge kugurei dukeje, dure nono iie taro oinodu kodiwore",False
